index,symbol,message,timestamp_raw,timestamp_iso,prob_positive,prob_negative,prob_neutral,pred_label,confidence,sentiment_signed
1,DGXX,"Will Palantir ( $PLTR ) beat quarterly earnings? 
 
*Powered by Polymarket",,,0.6308200359344482,0.011539651080965996,0.3576403260231018,positive,0.6308200359344482,0.6192803848534822
2,DGXX,"$DGXX bought back in 100,000 shares 5.97 !! Bullish",2025-11-03T15:58:19Z,2025-11-03T15:58:19+00:00,0.2847815155982971,0.02386103942990303,0.6913574934005737,neutral,0.6913574934005737,0.2609204761683941
3,DGXX,$DGXX such gift dips there,2025-11-03T15:55:50Z,2025-11-03T15:55:50+00:00,0.05550677701830864,0.8680417537689209,0.07645145058631897,negative,0.8680417537689209,-0.8125349767506123
4,DGXX,"$DGXX I need a dip, I need more! Bullish",2025-11-03T15:48:58Z,2025-11-03T15:48:58+00:00,0.18379543721675873,0.05989518389105797,0.7563093304634094,neutral,0.7563093304634094,0.12390025332570076
5,DGXX,$DGXX Congrats longs. We had to close the daily gap up from $6.14. Next run $7.,2025-11-03T15:43:56Z,2025-11-03T15:43:56+00:00,0.8591635823249817,0.07309502363204956,0.06774137914180756,positive,0.8591635823249817,0.7860685586929321
6,DGXX,$DGXX Did they hit the ATM to raise the cash?  I didn't see that aspect in the press release.,2025-11-03T15:35:57Z,2025-11-03T15:35:57+00:00,0.03534822165966034,0.086072638630867,0.8785791397094727,neutral,0.8785791397094727,-0.050724416971206665
7,DGXX,$DGXX,2025-11-03T15:26:53Z,2025-11-03T15:26:53+00:00,0.054548703134059906,0.04094851016998291,0.904502809047699,neutral,0.904502809047699,0.013600192964076996
8,DGXX,$DGXX you aren’t bullish enough x.com/rk8215/status/1985350... Bullish,2025-11-03T15:26:53Z,2025-11-03T15:26:53+00:00,0.06822267174720764,0.20341576635837555,0.7283614873886108,neutral,0.7283614873886108,-0.1351930946111679
9,DGXX,$DGXX lol this is so undervalued,2025-11-03T15:25:00Z,2025-11-03T15:25:00+00:00,0.18803037703037262,0.4243103563785553,0.3876592516899109,negative,0.4243103563785553,-0.23627997934818268
10,DGXX,$DGXX runs up by afternoon/EOD. Bullish,2025-11-03T15:18:09Z,2025-11-03T15:18:09+00:00,0.9342695474624634,0.022020364180207253,0.04371016100049019,positive,0.9342695474624634,0.9122491832822561
11,DGXX,$DGXX 4mil in volume already!!!,2025-11-03T15:18:03Z,2025-11-03T15:18:03+00:00,0.16770043969154358,0.03617449104785919,0.7961251139640808,neutral,0.7961251139640808,0.1315259486436844
12,DGXX,$DGXX close over $6.5 today,2025-11-03T15:16:40Z,2025-11-03T15:16:40+00:00,0.6243335008621216,0.10159280151128769,0.2740737199783325,positive,0.6243335008621216,0.5227406993508339
13,DGXX,$NUKK $RANI $DGXX $ABVE,2025-11-03T15:08:48Z,2025-11-03T15:08:48+00:00,0.16674841940402985,0.017246384173631668,0.8160052299499512,neutral,0.8160052299499512,0.14950203523039818
14,DGXX,"$NUKK move profits from $RANI $DGXX and $ABVE over to $NUKK catalyst week, 11/6. Going to be nuclear Bullish",2025-11-03T15:08:48Z,2025-11-03T15:08:48+00:00,0.9297284483909607,0.036784570664167404,0.03348693624138832,positive,0.9297284483909607,0.8929438777267933
15,DGXX,$DGXX did ya doubt me then? When we see double digits you will know on this day we were still early.,2025-11-03T15:06:28Z,2025-11-03T15:06:28+00:00,0.1196226254105568,0.09340068697929382,0.78697669506073,neutral,0.78697669506073,0.02622193843126297
16,DGXX,"$DGXX the CEO is a man on a mission. He doesn’t mess around, good thing he’s on our team.",2025-11-03T15:06:28Z,2025-11-03T15:06:28+00:00,0.2030325084924698,0.012040318921208382,0.7849271893501282,neutral,0.7849271893501282,0.1909921895712614
17,DGXX,$DGXX you aren’t bullish enough x.com/rk8215/status/1985350... Bullish,2025-11-03T15:05:09Z,2025-11-03T15:05:09+00:00,0.06822267174720764,0.20341576635837555,0.7283614873886108,neutral,0.7283614873886108,-0.1351930946111679
18,DGXX,"$DGXX five weeks ago u sad it could eventually be a double digit stock by 2027.

With the strength this has shown, especially given sector volatility, that may be closer to January 2026 $LIDR now fully reloaded. Want another pop to 3.50+",2025-11-03T14:59:55Z,2025-11-03T14:59:55+00:00,0.47764748334884644,0.021219762042164803,0.5011327266693115,neutral,0.5011327266693115,0.45642772130668163
19,DGXX,$DGXX $LIDR two long term holds I’ve been slow loading in the 2.50 range,2025-11-03T14:59:55Z,2025-11-03T14:59:55+00:00,0.0612814761698246,0.824079692363739,0.11463889479637146,negative,0.824079692363739,-0.7627982161939144
