index,symbol,message,timestamp_raw,timestamp_iso,prob_positive,prob_negative,prob_neutral,pred_label,confidence,sentiment_signed
1,DGXX,Fortune Friday Watchlist Pt. 6 $HOOD $SOFI $NIO $DGXX $NVTS Let's Have Fun Tomorrow 📈 Bullish,2025-11-28T02:50:05Z,2025-11-28T02:50:05+00:00,0.10247544199228287,0.025457793846726418,0.8720667362213135,neutral,0.8720667362213135,0.07701764814555645
2,DGXX,$DGXX OverNight Price 4.4300 +0.2400 +(5.73%) Bullish,2025-11-28T02:17:58Z,2025-11-28T02:17:58+00:00,0.21163418889045715,0.06419062614440918,0.724175214767456,neutral,0.724175214767456,0.14744356274604797
3,DGXX,$DGXX check the TSX 🐻🔫,2025-11-27T18:38:39Z,2025-11-27T18:38:39+00:00,0.0674695149064064,0.03041495382785797,0.902115523815155,neutral,0.902115523815155,0.03705456107854843
4,DGXX,$DGXX damn yankies got to many holidays Bullish,2025-11-27T08:14:46Z,2025-11-27T08:14:46+00:00,0.4303414523601532,0.156500443816185,0.41315802931785583,positive,0.4303414523601532,0.2738410085439682
5,DGXX,$DGXX company is gonna print $$$. Keep adding. Sell puts to increase $$. $708K put seller yesterday which is a large fund betting this going north next month,2025-11-26T21:58:44Z,2025-11-26T21:58:44+00:00,0.937864363193512,0.019660336896777153,0.042475275695323944,positive,0.937864363193512,0.9182040262967348
6,DGXX,"$DGXX You Shorter, be quiet!!! Bullish",2025-11-26T21:15:36Z,2025-11-26T21:15:36+00:00,0.02961733750998974,0.14934107661247253,0.8210415840148926,neutral,0.8210415840148926,-0.1197237391024828
7,DGXX,"$DGXX ok, so that 2.7 ml volume today was for nothing...😂",2025-11-26T21:15:36Z,2025-11-26T21:15:36+00:00,0.1063397154211998,0.0864478126168251,0.8072124123573303,neutral,0.8072124123573303,0.019891902804374695
8,DGXX,"$DGXX ok, so that 2.7 ml volume today was for nothing...😂",2025-11-26T21:11:21Z,2025-11-26T21:11:21+00:00,0.1063397154211998,0.0864478126168251,0.8072124123573303,neutral,0.8072124123573303,0.019891902804374695
9,DGXX,"Enter: $DGXX Calls
Strike Price: $5
Expiry Date: DEC 19 2025 

Buy in Price: $0.22 - $0.23
Sell Price: $0.47
Profit : +115% (Turn every $1 into $2.15)

Want Profitable Real-Time Options Alerts? 
👉 moneygroup.us",2025-11-26T20:38:49Z,2025-11-26T20:38:49+00:00,0.04038132727146149,0.020228516310453415,0.9393901824951172,neutral,0.9393901824951172,0.020152810961008072
10,DGXX,$DGXX this board needs more titty gifs,2025-11-26T20:09:59Z,2025-11-26T20:09:59+00:00,0.06378017365932465,0.024218328297138214,0.9120014905929565,neutral,0.9120014905929565,0.03956184536218643
11,DGXX,$APLD $DGXX $BULL Bullish,2025-11-26T19:18:36Z,2025-11-26T19:18:36+00:00,0.2265237718820572,0.03731871023774147,0.7361575365066528,neutral,0.7361575365066528,0.18920506164431572
12,DGXX,$DGXX I'll take a late-day rally any day of the week!!  🐋🙏💪 Bullish,2025-11-26T18:27:09Z,2025-11-26T18:27:09+00:00,0.10839450359344482,0.048747532069683075,0.8428579568862915,neutral,0.8428579568862915,0.05964697152376175
13,DGXX,$DGXX Green $NVDA Green $DGXX is almost a law of nature... LOL,2025-11-26T18:20:25Z,2025-11-26T18:20:25+00:00,0.03532446175813675,0.036944083869457245,0.927731454372406,neutral,0.927731454372406,-0.0016196221113204956
14,DGXX,$DGXX $NVTS,2025-11-26T18:16:45Z,2025-11-26T18:16:45+00:00,0.07090160995721817,0.023856962099671364,0.9052414298057556,neutral,0.9052414298057556,0.047044647857546806
15,DGXX,"$DGXX $NVTS no one believes until it happens

NEXT TIME GET IN EARLY WITH ME $LNAI I’m telling you we are EARLY HERE 🚨🚨🚨 $YCBD $ZYXI what a day",2025-11-26T18:16:45Z,2025-11-26T18:16:45+00:00,0.07990053296089172,0.05549100786447525,0.8646084666252136,neutral,0.8646084666252136,0.024409525096416473
16,DGXX,$DGXX GO DIGI GO... Bullish,2025-11-26T18:13:27Z,2025-11-26T18:13:27+00:00,0.5925530195236206,0.020868081599473953,0.38657888770103455,positive,0.5925530195236206,0.5716849379241467
17,DGXX,"$DGXX In a moment green again guys, NVDA is green today, we will be green toothere's no way we won't!! Bullish",2025-11-26T18:13:27Z,2025-11-26T18:13:27+00:00,0.16192097961902618,0.020437512546777725,0.81764155626297,neutral,0.81764155626297,0.14148346707224846
18,DGXX,"$DGXX $NVTS no one believes until it happens

NEXT TIME GET IN EARLY WITH ME $LNAI I’m telling you we are EARLY HERE 🚨🚨🚨 $YCBD $ZYXI what a day",2025-11-26T18:13:21Z,2025-11-26T18:13:21+00:00,0.07990053296089172,0.05549100786447525,0.8646084666252136,neutral,0.8646084666252136,0.024409525096416473
19,DGXX,$DGXX smart money adding heavy on there rips off $NVTS Bullish,2025-11-26T18:13:21Z,2025-11-26T18:13:21+00:00,0.076849564909935,0.8461569547653198,0.07699345052242279,negative,0.8461569547653198,-0.7693073898553848
20,DGXX,$DGXX Green again and green forever😎,2025-11-26T18:10:13Z,2025-11-26T18:10:13+00:00,0.09659073501825333,0.02325153723359108,0.8801577091217041,neutral,0.8801577091217041,0.07333919778466225
21,DGXX,$DGXX Great interview coming December 3rd with Michel Amar and Frank Curzio…. x.com/frankcurzio/status/19... Bullish,2025-11-26T18:02:42Z,2025-11-26T18:02:42+00:00,0.08423382043838501,0.015559340827167034,0.9002068638801575,neutral,0.9002068638801575,0.06867447961121798
22,DGXX,$DGXX Poor Shorter  find another place to spread your nonsense. Bullish,2025-11-26T17:55:26Z,2025-11-26T17:55:26+00:00,0.05430207774043083,0.048148028552532196,0.8975498676300049,neutral,0.8975498676300049,0.006154049187898636
23,DGXX,$DGXX This picture says it all..,2025-11-26T17:55:26Z,2025-11-26T17:55:26+00:00,0.13260243833065033,0.027927037328481674,0.8394705057144165,neutral,0.8394705057144165,0.10467540100216866
24,DGXX,"$DGXX In a moment green again guys, NVDA is green today, we will be green toothere's no way we won't!! Bullish",2025-11-26T17:50:52Z,2025-11-26T17:50:52+00:00,0.16192097961902618,0.020437512546777725,0.81764155626297,neutral,0.81764155626297,0.14148346707224846
25,DGXX,$DGXX added another 500 Bullish,2025-11-26T17:11:23Z,2025-11-26T17:11:23+00:00,0.656714677810669,0.05191214382648468,0.2913731038570404,positive,0.656714677810669,0.6048025339841843
26,DGXX,$DGXX Picked up another 3k at $4.08…. Bullish,2025-11-26T16:20:48Z,2025-11-26T16:20:48+00:00,0.9207988977432251,0.026613939553499222,0.05258714035153389,positive,0.9207988977432251,0.8941849581897259
27,DGXX,"$DGXX Very light volume here today, just a little over 1M shares traded after the first hour and a half of market open. Bullish",2025-11-26T16:03:31Z,2025-11-26T16:03:31+00:00,0.496736615896225,0.06806296855211258,0.43520039319992065,positive,0.496736615896225,0.4286736473441124
28,DGXX,"$DGXX since btc and nvidia aren’t rising we can’t expect a big pump, we just have to ne patient it takes time Bullish",2025-11-26T15:53:11Z,2025-11-26T15:53:11+00:00,0.3953719735145569,0.04268874600529671,0.5619392395019531,neutral,0.5619392395019531,0.3526832275092602
29,DGXX,$DGXX $CIFR $IREN $NBIS,2025-11-26T15:44:12Z,2025-11-26T15:44:12+00:00,0.08872079849243164,0.01873643882572651,0.8925427794456482,neutral,0.8925427794456482,0.06998435966670513
30,DGXX,$SAGT base breakout over 2.50 $DGXX double bottom continuation $CETY top watch. Super high relative volume day. Bull pennant on 4hr. News release yesterday,2025-11-26T14:31:59Z,2025-11-26T14:31:59+00:00,0.3089602589607239,0.08967666327953339,0.6013630628585815,neutral,0.6013630628585815,0.2192835956811905
31,DGXX,$DGXX This picture says it all..,2025-11-26T14:23:17Z,2025-11-26T14:23:17+00:00,0.13260243833065033,0.027927037328481674,0.8394705057144165,neutral,0.8394705057144165,0.10467540100216866
32,DGXX,"$DGXX I'll tell you the truth, before I look at DGXX's stock price, I first look at $NVDA , and based on that, I know what the coming day will look like, because as recently proven, DGXX is currently NVDA, but on steroids. If NVDA goes up, the whole sector will go up, especially DGXX with its high beta. Maybe that will change soon with the launch of NeoCloud in January, then it will be independent and dependent on its achievements. Right now NVDA is the locomotive and I can say that with such a locomotive you can be calm. All that remains for me is to wish you all a happy green day. Bullish",2025-11-26T14:20:50Z,2025-11-26T14:20:50+00:00,0.17087526619434357,0.02130250819027424,0.8078221678733826,neutral,0.8078221678733826,0.14957275800406933
33,DGXX,"$DGXX I'll tell you the truth, before I look at DGXX's stock price, I first look at NVDA, and based on that, I know what the coming day will look like, because as recently proven, DGXX is currently NVDA, but on steroids. If NVDA goes up, the whole sector will go up, especially DGXX with its high beta. Maybe that will change soon with the launch of NeoCloud in January, then it will be independent and dependent on its achievements. Right now NVDA is the locomotive and I can say that with such a locomotive you can be calm. All that remains for me is to wish you all a happy green day. Bullish",2025-11-26T14:19:38Z,2025-11-26T14:19:38+00:00,0.19335106015205383,0.020881764590740204,0.785767138004303,neutral,0.785767138004303,0.17246929556131363
34,DGXX,$DGXX I suggest everyone block this user. He is systematically trying to rip you off. He is simply a poor shorter who is going to lose a lot of money. Bullish,2025-11-26T14:11:37Z,2025-11-26T14:11:37+00:00,0.012790288776159286,0.8435588479042053,0.1436508148908615,negative,0.8435588479042053,-0.830768559128046
35,DGXX,"$DGXX trash stock, waiting for rug pull.. Bearish",2025-11-26T14:11:37Z,2025-11-26T14:11:37+00:00,0.044646039605140686,0.34452542662620544,0.6108285188674927,neutral,0.6108285188674927,-0.29987938702106476
36,DGXX,$DGXX Bullish,2025-11-26T14:07:02Z,2025-11-26T14:07:02+00:00,0.38706347346305847,0.04750477150082588,0.5654317140579224,neutral,0.5654317140579224,0.3395587019622326
37,DGXX,"$DGXX will present at iAccess Alpha’s Virtual Best Ideas Winter Conference. 
December 9, 2025 | 9:00 AM ET 
Access the webcast here: webcaster5.com/Webcast/Page... #microcap #smallcap #investing",2025-11-26T14:04:31Z,2025-11-26T14:04:31+00:00,0.0298802237957716,0.023683030158281326,0.9464367628097534,neutral,0.9464367628097534,0.0061971936374902725
38,DGXX,$DGXX NVIDIA GREEN!! Bullish,2025-11-26T13:57:38Z,2025-11-26T13:57:38+00:00,0.16831471025943756,0.026978624984622,0.8047066330909729,neutral,0.8047066330909729,0.14133608527481556
39,DGXX,$DGXX newsbreak.com/share/4367189... Bullish,2025-11-26T13:00:01Z,2025-11-26T13:00:01+00:00,0.05530956760048866,0.02537902072072029,0.9193114042282104,neutral,0.9193114042282104,0.02993054687976837
40,DGXX,$DGXX Bullish,2025-11-26T12:45:50Z,2025-11-26T12:45:50+00:00,0.38706347346305847,0.04750477150082588,0.5654317140579224,neutral,0.5654317140579224,0.3395587019622326
41,DGXX,$DGXX MOMENTUM 🍋‍🟩🔥📈🚀💸💣 Bullish,2025-11-26T11:24:48Z,2025-11-26T11:24:48+00:00,0.8005261421203613,0.052311137318611145,0.14716260135173798,positive,0.8005261421203613,0.7482150048017502
42,DGXX,$DGXX ready ! Bullish,2025-11-26T11:11:45Z,2025-11-26T11:11:45+00:00,0.17787784337997437,0.02052944339811802,0.8015927672386169,neutral,0.8015927672386169,0.15734839998185635
