index,symbol,message,timestamp_raw,timestamp_iso
1,DGXX,Which cloud infrastructure stock offers the best long-term opportunity right now?,,
2,DGXX,$DGXX Bullish,2025-11-29T02:03:05Z,2025-11-29T02:03:05+00:00
3,DGXX,"$DGXX Taken from X 
Good info right here
Kudos to @ChinoAlemano Bullish",2025-11-29T02:03:05Z,2025-11-29T02:03:05+00:00
4,DGXX,$DGXX Picked up 5k more shares today. Too many big catalysts on the horizon. I want to get another 5-10k but going to see if I can get a deal on them. Really want to hold my position until long term cap gains kick in Bullish,2025-11-29T00:18:20Z,2025-11-29T00:18:20+00:00
5,DGXX,"$DGXX Taken from X 
Good info right here
Kudos to @ChinoAlemano Bullish",2025-11-29T00:07:02Z,2025-11-29T00:07:02+00:00
6,DGXX,"Enter: $DGXX Calls
Strike Price: $5
Expiry Date: DEC 19 2025 

Buy in Price: $0.25 - $0.26
Sell Price: $0.35
Profit : +40% (Turn every $1 into $1.40)

Want Profitable Real-Time Options Alerts? 
👉 moneygroup.us",2025-11-28T20:50:28Z,2025-11-28T20:50:28+00:00
7,DGXX,"$APLD $BITF $DGXX next week will be a Christmas rally,  get your shares now! Bullish",2025-11-28T17:52:49Z,2025-11-28T17:52:49+00:00
8,DGXX,"$DGXX Same here, under $5 (higher risk penny stock). Bullish",2025-11-28T17:04:55Z,2025-11-28T17:04:55+00:00
9,DGXX,$DGXX Does anyone else have a margin account and get any buying power from Digi Power? I'm with Schwab and they have margin maintenance requirement of 100%. At least in my account.,2025-11-28T17:04:55Z,2025-11-28T17:04:55+00:00
10,DGXX,$DGXX Don’t forget they will be releasing their monthly update next Monday or Tuesday. Great buying point right now. Only 1h left to load up! Bullish,2025-11-28T16:50:55Z,2025-11-28T16:50:55+00:00
11,DGXX,$DGXX Does anyone else have a margin account and get any buying power from Digi Power? I'm with Schwab and they have margin maintenance requirement of 100%. At least in my account.,2025-11-28T16:25:35Z,2025-11-28T16:25:35+00:00
12,DGXX,$DGXX $5 by Christmas...imo.,2025-11-28T15:42:38Z,2025-11-28T15:42:38+00:00
13,DGXX,"$DGXX happy thanksgiving everyone, thank me later once you say bye to this stock for good..😂",2025-11-28T15:34:36Z,2025-11-28T15:34:36+00:00
14,DGXX,$DGXX Go DIGI GO! Bullish,2025-11-28T14:52:07Z,2025-11-28T14:52:07+00:00
15,DGXX,$DGXX Strange PA and just remaining at this level after such a sharp rise with positive market and crypto. Bullish,2025-11-28T14:37:42Z,2025-11-28T14:37:42+00:00
16,DGXX,$DGXX If Peter Lynch is backing DGXX then  Wowsa curzioresearch.com/peter-ly...,2025-11-28T13:44:33Z,2025-11-28T13:44:33+00:00
17,DGXX,$APLD $DGXX $BITF unstoppable whats coming Bullish,2025-11-28T12:09:49Z,2025-11-28T12:09:49+00:00
18,DGXX,$DGXX Keep shorting shortie...more profits for me when you will have to cover soon!!! Bullish,2025-11-28T12:01:00Z,2025-11-28T12:01:00+00:00
19,DGXX,Fortune Friday Watchlist Pt. 6 $HOOD $SOFI $NIO $DGXX $NVTS Let's Have Fun Tomorrow 📈 Bullish,2025-11-28T02:50:05Z,2025-11-28T02:50:05+00:00
